sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
14284,2522,Fournitures papeterie,2522,Fournitures papeterie,0.887523718530512,True,Clairefontaine  Paq 25f Ingres-Pastel 130g 50x65cm Écru Paq 25F Ingres-Pastel 130g 50x65cm écru
14285,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9826110424635776,True,Femmes Hommes Sport Sweat Yoga Gym Bandeau Bandeau Hairband Ventes Offre Discount Stream Femmes Homm...
14286,1560,Mobilier,1560,Mobilier,0.9121732253437524,True,Tiroir De Rangement Toby / Blanc Tiroir de rangement TOBY  Structure en panneau de particule mélamin...
14287,60,Consoles de jeux,1140,Objets pop culture,0.352373736690738,False,Sony Playstation 4 Star Wars Battlefront Limited Edition 1 To <br>Contenu du pack :<br>PlayStation 4...
14288,1280,Jouets enfant,1280,Jouets enfant,0.45601522442589365,True,Véhicules Pour Enfants Garçons Toy Real Dump Truck <div>Caractéristiques:</div><div>. Ce véhicule de...
14289,2220,Animalerie,2220,Animalerie,0.9987284139205678,True,Chien Pet Cat Villosités De Vêtements Chauds Gilet Jcaket Apparel Vêtements @Yeigen1247 <br />taille...
14290,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999924432380347,True,Kit piscine composite Gré Avant-Garde carrée 326 x 326 x 096 m + Kit d'entretien + Douche Une piscin...
14291,1560,Mobilier,1560,Mobilier,0.9732092067586695,True,Canapé Convertible Futon Sören Pin Naturel Coloris Gris Ardoise Couchage 90 Cm. SÖREN est une des co...
14292,2403,Lots livres et magazines,2403,Lots livres et magazines,0.3329317001021214,True,Intégrale 3 Le Masque Steeman - Les Années 1937-1945:L'infaillible Silas LordL'assassin Habite Au 21...
14293,2060,Décoration,2060,Décoration,0.726785237377236,True,"Pêle-Mêle ""Mon Ange"" Rose Tel un cadre de contes de fées ce cadre ""Mon Ange"" romantique à souhait ! ..."
14294,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9940052618542112,True,Lot De 28 Numéros De Athletics Weekly De 1979 À 1986 
14295,1280,Jouets enfant,1280,Jouets enfant,0.8288757267968376,True,Puzzle 240 Minions Decor Plus grand plus amusant! Procure toi ce fantastique puzzle des Minions en u...
14296,1301,Lingerie enfant et jeu de bar,1301,Lingerie enfant et jeu de bar,0.998628351434056,True,XQ Max Fléchettes de 25 grammes Andy Hamilton - 95% tungstene-Xqmax 
14297,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9996643668713895,True,Brosse spéciale cartouches de Delphin Spa - Charge filtrante Brosse spéciale cartouches de Delphin S...
14298,1280,Jouets enfant,1280,Jouets enfant,0.7175422457614965,True,Crayola 1.5 Lb. Minion Tower Build Model Magic Tub Sculpt an army mischievous Minions with Crayola M...
14299,1300,Modélisme,1300,Modélisme,0.9935534443184573,True,Sac Portable Antichocs Poche De Valise Étanche Pour Xiaomi Mitu Rc Drone Drone-Générique Portable an...
14300,1920,Linge de maison,1560,Mobilier,0.3748588145472147,False,Dessus De Chaise Capitonné Alix Framboise Dessus de chaise capitonné ALIX framboise. Ce dessus de ch...
14301,2060,Décoration,1320,Puériculture,0.5674599924060466,False,Petite Lampe Veilleuse À Led Les Minions Verte Petite Lampe Veilleuse à Led Les Minions Verte  Dim :...
14302,10,Livres occasion,10,Livres occasion,0.36214454037466126,True,Giant Grab A Pencil Bk Of 
14303,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9654939291739845,True,Anti insect Ephaistos - Liquide - 250 ml de Générique - Produits chimiques - Catégorie Produits chim...
14304,1140,Objets pop culture,1920,Linge de maison,0.5593642811980055,False,Drap De Plage Tintin Enfant - Sous-Marin Requin Drap de plageEnfant - 80 x 160 CM100% cotonPoids1000...
14305,10,Livres occasion,10,Livres occasion,0.23048064294092993,True,Entre Testigos (1971-1973) Dedicace 
14306,2060,Décoration,2060,Décoration,0.6511057889712942,True,Kakemono Grafik - 21 X 30 Cm - Bois - Grands Triangles Kakemono Grafik 21 x 30 cm.Décoration simple ...
14307,1140,Objets pop culture,1140,Objets pop culture,0.979469386398307,True,Sony Playstation - T-Shirt Buttons Impossible Perspective (S) T-shirt haute qualité sous licence off...
14308,10,Livres occasion,10,Livres occasion,0.47243787454283315,True,Paquerette - Collection Bibliotheque Rose Illustree. ILLUSTRATIONS DE A.PECOUD - COLLECTION BIBLIOTH...
14309,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.979386514976936,True,Ocean Cétacés Parfumée Squishies Lente Hausse Jouets Squeeze Toy Remède Contre Le Stress Ocean Cétac...
14310,1160,Cartes de jeux,1160,Cartes de jeux,0.9874961262880829,True,Javi Garcia -Match Attax 2013-14 - N° 175 
14311,1281,Jeux enfant,1281,Jeux enfant,0.9325638747681434,True,Chiffon Doux Intelligence Bébé Développement En Savoir Image Livre Connaître Chiffon doux Intelligen...
14312,1281,Jeux enfant,1281,Jeux enfant,0.756800073933619,True,Kharadron Overlords - Aether-Khemist En cours de redaction
14313,10,Livres occasion,2403,Lots livres et magazines,0.3041840078930155,False,Fenêtre Sur Le Passé. 
14314,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9973092288139359,True,Roulement de rouleaux rcx26005 Pièces destinées à la réparation et à l&#39;entretien des robots élec...
14315,1300,Modélisme,1300,Modélisme,0.9512416343160796,True,Mini 5848 25mw 100mw 200mw Switchable Transmitter For Rc Fpv Racing Quadcopterzen5056-Générique Mini...
14316,1300,Modélisme,1300,Modélisme,0.9971683736294984,True,Buyiesky® Aluminum Rear Suspension Arms For 1/10 Traxxas Slash 2wd Rc Car Upgrade Part-Générique Alu...
14317,50,Accessoires gaming,50,Accessoires gaming,0.8947526571967032,True,Câble Component Pour Xbox 360 Caractéristiques: boutons sensibles à la pression - capteur de mouveme...
14318,2583,Piscine et accessoires,2583,Piscine et accessoires,0.8946322681584662,True,Vanne fip pn 16 pvc Ø 50 mm Vanne FIP PN 16 PVC diamètre 50 mm femelle à coller. Double union poigné...
14319,2060,Décoration,2060,Décoration,0.9804716876923664,True,Couronne Motif Guirlande Fleurs Bandeau Bracelet Avec Feuille Pour Mariage Magideal <p><b>La descrip...
14320,2060,Décoration,2060,Décoration,0.9759981173707221,True,20 Pouces À La Main De Noël Gnome Suédois Figurines De Vacances Cadeaux Décoration Lujuik Jet d&#39;...
14321,1920,Linge de maison,1920,Linge de maison,0.4068817395194026,True,Filet À Linge Violet 4 Pcs Épaississement Gros Maillage Sac À Costume Polyester Lavage En Maille Tai...
14322,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9961239136435666,True,Manche/Pôle Télescopique Piscine Aluminium 12 - 36 m | Ce manche d&#39;une conception télescopique p...
14323,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.9848590092245025,True,Lot - Payday 2 - Pay Day 2 - Sur Microsoft Xbox 360 - Xbox360 + 1 Jeu Pc Neuf (Voir Photos) 
14324,2220,Animalerie,2220,Animalerie,0.9999792400606375,True,Veste Imperméable Chiot Gilet D'hiver Manteau Chaud De Vêtements Pour Animaux Vêtements Pour Chiens@...
14325,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9329099541895305,True,Lots De 20 Livres Harlequin Collection Horizon Et Azur 
14326,1320,Puériculture,1320,Puériculture,0.47804884916629514,True,Emsa Jardiniere Landhaus 40 X 16 Cm - Gris Soie Jardinieres Landhaus 40 Cm- Jardiniere LANDHAUS 40 x...
14327,1160,Cartes de jeux,1160,Cartes de jeux,0.9942925922053157,True,Carte Wakfu - Dague Du Bandit - Edition Astrub - 142/162 
14328,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.4736177497219388,False,Sbs® Neodym Magente - 15 X 5 Mm - Lot De 25 - Super Aimants Avec Une Extrême Adhérence &amp; # x2705...
14329,2462,Console et Jeux vidéos occasion,50,Accessoires gaming,0.801468840495242,False,Console Wii U Édition Zelda Wind Waker + Accessoires Wii U édition Zelda ( jeu Zelda Wind Waker).<br...
14330,40,Jeux consoles neuf,40,Jeux consoles neuf,0.9932673281763089,True,The Bureau : Xcom Declassified [Import Allemand] [Jeu Pc] <br>Attention !!! Ce produit est un import...
14331,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9945427117385369,True,5x Piscine Accessoire Papillon V Clips Goupilles De Verrouillage À Ressort Ensemble De Remplacement ...
14332,1280,Jouets enfant,1280,Jouets enfant,0.49987395897625225,True,Jjrc H12ch Headless Rc Quadcopter Avec Caméra 5mp Rtf 2.4ghz <div>Caractéristiques:</div><div>. Avec...
14333,2060,Décoration,2060,Décoration,0.9743049747752478,True,3d Diy Forme De Fleur De Mur Acrylique Autocollant Autocollants Modernes Décoration Wall Stickers 50...
14334,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9995760525016323,True,Magic Life - Jeu En Téléchargement <p>Essayez de devenir un sorcier puissant en participant à un anc...
14335,2705,Livres neufs,2705,Livres neufs,0.9883509099121183,True,Études Économiques De L'ocde : Nouvelle-Zélande 2009 Statistiques de base de la Nouvelle-Z&eacute;la...
14336,1560,Mobilier,1560,Mobilier,0.8478205720785044,True,Assaisonnement Boîtes De Rangement Spice Jar Cuisine Tenture Rotative Condiments Box Vendu En Magasi...
14337,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9942870069873944,True,Liner seul pour piscine bois Linéa 300 x 300 x 126 m Gris Liner de remplacement pour la piscine en b...
14338,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9960590682758353,True,Douche d'extérieur Acier inoxydable brossé 210 cm <p>Cette douche d&#39;extérieur avec une pomme de ...
14339,1300,Modélisme,1300,Modélisme,0.9576019949704769,True,2.4.8 Module De Haute Précision Gps Neo-M8n Du Contrôleur De Vol + Stents-Générique 2.4.8 Module de ...
14340,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9633567363039186,True,Lot De 21 Magazines The Gramophone Revues En Anglais Lot de 21 magazines the gramophonerevues en ang...
14341,1560,Mobilier,1560,Mobilier,0.9221117029165677,True,Place De Vidange Scellée Boîte Gingembre Ail Oignon Contenant À Réfrigérateur Stockage Kitchen Suppl...
14342,2585,Outillage de jardin,2585,Outillage de jardin,0.9987911634336097,True,vhbw 10 sac paper pour aspirateur robot aspirateur multi-usages Bomann BS 987 CB <br /> Le sac d&#39...
14343,40,Jeux consoles neuf,40,Jeux consoles neuf,0.2877679569263419,True,Forza Horizon + Volant Xbox 360 
14344,1160,Cartes de jeux,1160,Cartes de jeux,0.9362114101080682,True,"Carte Animaux Magiques Gervais "" Les Animaux De La Savane N°4 "" "
14345,1320,Puériculture,1320,Puériculture,0.9994627665720675,True,Bavoir Bébé Imprimé Bonne Fête Papi Bleu Rose 
14346,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9915878946647044,True,Lot De 4 Livres De Nouveau Cours De Psychologie 
14347,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9915529587130831,True,Vogue Paris N° 616 Du 01/05/1981 - Votre Ete De A A Z. 
14348,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.39556098257494915,True,Le Petit Echo De La Mode 1897 1  
14349,50,Accessoires gaming,50,Accessoires gaming,0.9605021394276306,True,Câble D'extension Rallonge Pour Manette Nintendo Mini Nes Classic Minines - 18 Mètre Longueur approx...
14350,1300,Modélisme,1300,Modélisme,0.8856485360390379,True,A 43 Volkswagen Golg Gti-Hot Wheels 
14351,1300,Modélisme,1300,Modélisme,0.9917069344709951,True,Buyiesky®Flysky Fs-Gr3e 3 Canaux 2.4g Récepteur Gt3b Gr3c Pour Rc Car Truck Failsafe-Générique Flysk...
14352,50,Accessoires gaming,50,Accessoires gaming,0.7573954171094384,True,Hub Usb Pour Xbox One - Offre 4 Ports Usb En Façade Hub USB pour console Xbox One. Facilite l'accès ...
14353,2403,Lots livres et magazines,2403,Lots livres et magazines,0.8750824326764324,True,Platinum End Tome 1 Au Tome 10 
14354,60,Consoles de jeux,60,Consoles de jeux,0.9999859286596341,True,2.5 Pouces Portable Portable Console De Jeu Vidéo Rechargeable Lecteur De Jeu Intégré 268 Jeux Numér...
14355,60,Consoles de jeux,60,Consoles de jeux,0.6192741066898576,True,Atari Flashback 6 Classic Game Console + 100 Jeux Redécouvrez tous les jeux cultes d¿Atari avec la n...
14356,1300,Modélisme,1300,Modélisme,0.7555583556014361,True,Hélicoptère Rc Débutant Revell Control 24982 Prêt À Voler (Rtf)-Revell Control 
14357,40,Jeux consoles neuf,40,Jeux consoles neuf,0.7288048842770433,True,Capcom Generation 1 - Saturn - Jap 
14358,1560,Mobilier,1560,Mobilier,0.9459112784150622,True,Tabouret De Bar Lot De 8 Avec Siège Bien RembourréTabourets En Cuir Artificiel RéglableBlanc Hauteur...
14359,40,Jeux consoles neuf,40,Jeux consoles neuf,0.6967713937997109,True,Metal Gear Solid 4 - Guns Of The Patriots 
14360,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9987521978836273,True,Pro Aluminium Xh-P50 3modes Lampe De Poche Portable Lampe De Poche Led Randonnée En Plein Air Stream...
14361,10,Livres occasion,10,Livres occasion,0.4992790664767897,True,Pasolini Et Son Chant Du Signe - Ecriture Cinéma Musique 
14362,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.8777896169283224,True,1m / 3ft Clip Chargeur Câble Usb De Charge Pour Fitbit Alta Wh Bracelet Wristband Stream Nouveau 1M ...
14363,2583,Piscine et accessoires,2583,Piscine et accessoires,0.749285967013238,True,TENDEURS S OU C POUR ROBOT INDIGO VOYAGER 
14364,1300,Modélisme,1280,Jouets enfant,0.4547946381608246,False,Trend Diy Toy Creative Wooden Airplane Building Kit Children's Giftzen6762-Générique Trend DIY Toy C...
14365,1280,Jouets enfant,1280,Jouets enfant,0.9075011849604293,True,Jessie Toy Story 2 L Amie De Sheriff Woody Peluche Poupée De Chiffon Disney 42cm peluche ou poupée d...
14366,1140,Objets pop culture,1140,Objets pop culture,0.45623649248264764,True,Star Wars - A New Hope : Rebel Trooper (Tantive Iv Defense) 
14367,1920,Linge de maison,1920,Linge de maison,0.98221587937571,True,Drap De Douche 70x140 Cm Ficus Marron 500 G/M2 Pur Coton Bio <p>Drap de douche 70x140 cm Ficus épong...
14368,2060,Décoration,2060,Décoration,0.9667223894101302,True,3pcs Non-Slip De Bain Tapis De Bain Tapis Cuisine Paillassons Décor 3pcs non-Slip poisson Échelle Ta...
14369,1300,Modélisme,1300,Modélisme,0.9816507379206941,True,Mercedes Slr Mclaren Roadster Crystal Laurit Silver 1/43 Minichamps-Minichamps 
14370,1160,Cartes de jeux,1160,Cartes de jeux,0.9462313805511519,True,Korlix Grimvik - Korlix Grimvik - 137/220 - C - War Of Elements 
14371,1280,Jouets enfant,1280,Jouets enfant,0.8070160933322026,True,Crayola My First Mickey Markers And Paper Mess-Free licensed coloring &amp; activity solution with a...
14372,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9963177690462124,True,Trousse À Crayons Mangas Ref 548 A utiliser comme trousse de toilette ou bien comme trousse à crayon...
14373,2705,Livres neufs,2705,Livres neufs,0.9985030468798409,True,Blame - Tome 05 Peut-&ecirc tre sur Terre... Peut-&ecirc tre dans le futur... Killy est un cyborg ta...
14374,2583,Piscine et accessoires,2583,Piscine et accessoires,0.45447529123553804,True,Jacuzzi HWC-E32 4 personnes intérieur/extérieur à chauffer gonflable Ø 108cm disjoncteur Jacuzzi HWC...
14375,2060,Décoration,1920,Linge de maison,0.6837827815922864,False,Tournesol Tapisserie Toujours Tenture Chaud D'or Mur Jaune Et Vert Et Home Decor Lujuik Tournesol ta...
14376,10,Livres occasion,2280,Journaux et revues occasion,0.4274104520353117,False,La Bandera Mexicana. Breve Historia De Su Formacin Y Simbolismo Breve Historia De Su Formacion Y Sim...
14377,1320,Puériculture,2522,Fournitures papeterie,0.9565949419438315,False,Album Photo Enfant Tradionnel Disney Baby Winnie 60 Pages Blanches - En Cadeau 1 Boite De 500 Pastil...
14378,2585,Outillage de jardin,2585,Outillage de jardin,0.9181978832825101,True,200/300 / Double Side Néodyme 500KG Métal Aimant Détecteur Kit de pêche + corde de 10 mètres Outil 3...
14379,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9971581152759554,True,polaris - sac ultra fin pour polaris 3900s k18 polarispolaris - sac ultra fin pour polaris 3900s k18...
14380,1300,Modélisme,1280,Jouets enfant,0.4198457414276997,False,1990 Camion Grue Liebherr Tm 10 40 G3-Delprado 
14381,1280,Jouets enfant,1280,Jouets enfant,0.758441016683357,True,"Ours ""Me To You"" Adorable peluche de la grande marque ""Me to You"" ; 14 cm environ..."
14382,1300,Modélisme,1300,Modélisme,0.9971155230180391,True,Gw008 Mini Multifonctions 2.4g 6 Axis Rc Quadcopter Avion Bk Fss70525003bk-Générique New GW008 Mini ...
14383,2060,Décoration,2060,Décoration,0.8405474514561122,True,Contrôleur Rgb Bluetooth Wifi Contrôleur Mini En Plastique Pour Bande De Lumière Led Par Ios Android...
14384,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9995774622309979,True,Leitz Cahier Office 148 X 21 Cm 180 Pages 5x5. Couverture Carte Grise 180 pages de papier 90 g/m2 ce...
14385,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9910880034785758,True,Rainex Lot De 10 Paquets De 100 Sous-Chemises Rock¿S Papier 80 Grammes Coloris Blanc Rainex sous-che...
14386,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999997524496389,True,Kit piscine acier blanc Gré Fidji ronde 320 x 122 m + Bâche hiver + Bâche à bulles + Tapis de sol Pi...
14387,1160,Cartes de jeux,1160,Cartes de jeux,0.9971970663486511,True,Foudre Enfernite - Yu-Gi-Oh! - Tshd-Fr069 - C 
14388,2705,Livres neufs,2403,Lots livres et magazines,0.6047916753122486,False,Les Yeux Bandés M/M Vol. 2 
14389,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9995553755426214,True,Pompe de filtration Pentair Swimmey Présentation de la pompe filtration piscine Swimmey <p>Performan...
14390,2583,Piscine et accessoires,2583,Piscine et accessoires,0.809091680401608,True,Ballon gonflable - Design fruit - D 46 cm - Couleur aléatoire Ballon gonflable Design fruit D 46 cm....
14391,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.8908293408200766,True,Auvent De Porte 120 X 100 Cm <p>L&#39;auvent exquis de porte améliorera non seulement l&#39;aspect d...
14392,10,Livres occasion,2403,Lots livres et magazines,0.35267065207975223,False,Livre Bleu N° 1 - L'argent Pourrit Les Hommes 
14393,1280,Jouets enfant,1280,Jouets enfant,0.7862618408835702,True,Puzzle 1500 Pièces Urban Liberty New York 
14394,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9845963139492369,True,Elba Rond - Trousse - Cuir Toile - Disponible Dans Différentes Couleurs 
14395,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.6470209257330615,True,Spongieuses Gâteau Arc-Pain Sangles Téléphone Hausse Lente Fèves Bun Cadeaux Jouets Co Spongieuses g...
14396,2403,Lots livres et magazines,2403,Lots livres et magazines,0.7993597079745337,True,Les Aventures De Tintin Le Sceptre D'ottokar Collection Total Broché 1999 
14397,2403,Lots livres et magazines,2403,Lots livres et magazines,0.999997435337612,True,Les Epagneuls - Lot De 2 Livres 
14398,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9974849754496922,True,Historia Special N° 13 Du 01/09/1991 - Le Pouvoir De La Presse - Vietnam 1964  -   1975. 
14399,1300,Modélisme,1300,Modélisme,0.9988396355307353,True,Pliable Large Angle120 ° 720p Caméra Wifi Rc Quadcopter Altitude Tenir Selfie Drone Bt371-Générique ...
14400,1280,Jouets enfant,1280,Jouets enfant,0.9633639146035581,True,Eva 3d Puzzle Modèle Dinosaur Beau Bricolage Gadget Trottinettes Toy Cadeau 3D EVA Puzzle Beau modèl...
14401,2403,Lots livres et magazines,2403,Lots livres et magazines,0.998155405559082,True,Marabout Junior - Lot De 6 Livres Jeunesse Guerre 
14402,10,Livres occasion,10,Livres occasion,0.39889048472275596,True,Trans - Figurations Mythologies Indonesiennes 
14403,1280,Jouets enfant,1280,Jouets enfant,0.6882431561191537,True,Moteur Brushless 1/10 Rc Crawler 3650 3900kv Etanche Et Esc 60a Brushless Magideal <p><b>La descript...
14404,1320,Puériculture,10,Livres occasion,0.37819862579622254,False,Écharpe De Portage Storchenwiege 46 M 
14405,2403,Lots livres et magazines,1160,Cartes de jeux,0.7227523562105455,False,Carte Régionale De Poitou-Charentes - R11 
14406,1300,Modélisme,1300,Modélisme,0.996076288482345,True,7.4v 2400mah 25c Batterie Pour Syma X8 X8c X8w Upgrade Pièce De Rechangedzv228-Générique 7.4V 2400mA...
14407,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999992802711815,True,Kit piscine bois Sunbay Sevilla 872 x 472 x 146 m + Bâche à bulles + Kit d'entretien Piscine en bois...
14408,2403,Lots livres et magazines,10,Livres occasion,0.7991881211417454,False,Chansons Et Pasquilles Lilloises Desrousseaux. Gérard Montfort Diffuseur Le Portulan. Tome 1 2 3 4. ...
14409,1280,Jouets enfant,1280,Jouets enfant,0.31454624624103816,True,Kit Doulidou Celeste La Petite Licorne Il faut mettre la main à la pâte pour se rendre compte de la ...
14410,1302,Jeux et accessoires de plein air,2583,Piscine et accessoires,0.9775381784175595,False,Géant Gonflable Toucan Piscine Pool Party Raft Jouets Décorations Hu5000 Géant gonflable Toucan pisc...
14411,40,Jeux consoles neuf,40,Jeux consoles neuf,0.5780429063435338,True,Coins En Métal Noir Pour L'avant Des Armoires De Haut-Parleurs Pa / Dj Magideal <p><b>La description...
14412,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9999999010618976,True,Yrminsul - Jeu En Téléchargement NOTE : code d&#39;activation à utiliser exclusivement sur un compte...
14413,50,Accessoires gaming,50,Accessoires gaming,0.8846539990144349,True,Ecran Inférieur (Nintendo Ds Lite) 
14414,1560,Mobilier,2060,Décoration,0.7523614997278769,False,Arbre De Noël Led Artificiel Sapin 260 Branches 240cm Emballage inclus:<br />1 * arbre de NoëlCaract...
14415,1300,Modélisme,1300,Modélisme,0.9621471937019845,True,"Locomotive  ""Deltic""  Class 55 England  Delprado  2003-Delprado "
14416,1560,Mobilier,1560,Mobilier,0.9496968877804384,True,Chaise Inclinable Gris Similicuir <p>Si vous cherchez un fauteuil inclinable vraiment confortable po...
14417,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.3654317094243624,False,Correspndance Sigmund Freud Arnold Zweig 1927-1939 
14418,1560,Mobilier,1560,Mobilier,0.32641215127106715,True,Mur Intérieur Extensible Suspendu Corde À Linge Balcon Punch Line Gratuit@Hpp1474 Mur intérieur exte...
14419,40,Jeux consoles neuf,40,Jeux consoles neuf,0.9932131718244026,True,Fairlylife: Miracledays (Psp The Best)[Import Japonais] 
14420,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9759347661085174,True,Pot Plastique Carré Chorus Eda - 86 L - Gris <b>Pot plastique carré Chorus Eda - 86 l - Gris</b><br ...
14421,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9965198988381765,True,Piscine TOI Ibiza 730x366x132 cm Piscine hors sol Toi 8814 Ibiza  de 730 cm de long 366 cm de large ...
14422,10,Livres occasion,2403,Lots livres et magazines,0.5330971165298779,False,Frankfurter Buchmesse Gastland Russland Katalog Catalogue 2003 100 % Fresh.
14423,1281,Jeux enfant,1280,Jouets enfant,0.9475059224530396,False,Perles En Bois Pour Enfants Numéro Graphique Puzzle Jigsaw Jouet Éducatif Pour Les Enfants pour enfa...
14424,2583,Piscine et accessoires,2583,Piscine et accessoires,0.91459181401286,True,pentair - manomètre pour filtres triton r152046 pentair pentair - manomètre pour filtres triton r152...
14425,10,Livres occasion,2705,Livres neufs,0.8178102096005017,False,La Jeune Fille Emmurée 
14426,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9994258928345738,True,Carnet De Notes Bloc-Notes Cahierle Festival De Noel Colore Reseau Cahier De Calcul Classique Du Jou...
14427,1160,Cartes de jeux,1160,Cartes de jeux,0.9894122839674154,True,Christopher Maboulou 16 - Sporting Club De Bastia - Stickers Foot 2014-2015 - Ligue 1 - Ligue 2 Pani...
14428,2705,Livres neufs,10,Livres occasion,0.4805597089538197,False,Fantasia Dans La Ville 
14429,1280,Jouets enfant,1280,Jouets enfant,0.6878666386546728,True,Noël Slime Charme Parfumée Douce Boue Stress Relief Enfants Clay Jouets De Noël Christmas Slime Scen...
14430,1320,Puériculture,1320,Puériculture,0.798235323298208,True,Tommee Tippee Explora Tasse A Paille Isotherme Garcon 12m+ La Tasse Active Straw anti-goutte a ete c...
14431,2585,Outillage de jardin,2585,Outillage de jardin,0.86956669074941,True,Theben 1690801 Minuteur SYN 169S 230V 50Hz Minuteur SYN 169S de la marque Theben Référence produit: ...
14432,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9948563833992243,True,"Pièce à sceller - Bonde de fond ANTI VORTEX - 1""1/2 - Béton - Hayward Type de pièces : Bonde de fond..."
14433,50,Accessoires gaming,50,Accessoires gaming,0.6353396375364672,True,Retro Mini Handheld Console De Jeux Vidéo Intégré 400 Jeux Classiques_Hoeroie4933 Retro Mini Handhel...
14434,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999976510666337,True,Bestway Ensemble de piscine Power Steel Swim Vista Series Ovale 56714 <p>Amusez-vous bien dans votre...
14435,1280,Jouets enfant,1281,Jeux enfant,0.6783052009975121,False,12pcs Eva Mousse Dés À Six Faces Kid Jeu Dice Spot Souple En Savoir Play Blocks Toy 7410 @Cocoworld ...
14436,1140,Objets pop culture,1140,Objets pop culture,0.9931618086705518,True,Figurine Pop - Marvel Deadpool - Deadpool Unmasked - Funko Pop <p><span>- Figurine Marvel - DeadPool...
14437,1300,Modélisme,1300,Modélisme,0.9925099420146434,True,Modèle De Voiture1:10 Rc Crawler Car Accessories Mini Hammer Wrench Tool Box For Traxxas Axail Yff80...
14438,1300,Modélisme,1300,Modélisme,0.9828384562090204,True,Étanche Résistant Aux Intempéries Dur Housse De Transport Militaire Spec Pour Parrot Drone Anafi Ano...
14439,50,Accessoires gaming,50,Accessoires gaming,0.9341870026252406,True,Ecran Lcd Inférieur (Nintendo 3ds Xl) 
14440,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.9185647351598117,True,Xbox One 500 Giga Avc 3jeux Une Manette 
14441,1320,Puériculture,1320,Puériculture,0.9974315585503188,True,Bavoir Bébé Imprimé Steampunk Montre Rose 
14442,1281,Jeux enfant,10,Livres occasion,0.4897525180622862,False,Theraband Resistance Tubes Professional Latex Elastic Tubing For Full Body Core Exercise Physical Th...
14443,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9882185523675796,True,Tente Enfant Tente De Balles Basket-Ball Avec Tunnel Pliable Piscine De Balles Pour Enfants Maison C...
14444,1320,Puériculture,1320,Puériculture,0.2563286766643103,True,Gigoteuse Groloudoux 50 Cm Arona - Noukie's Afin de laisser libre cours à la créativité et à l?imagi...
14445,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.998182544533602,True,Nouveau Mode Sport Bracelet En Cuir Bracelet Bande Pour Fitbit Charge 2 Stream Nouveau sport de mode...
14446,1560,Mobilier,1560,Mobilier,0.9016320597188434,True,Cuisiner En Bois Long Riz Spatule Scoop Ustensile Antiadhésif Main Wok Pelle Kitchen Supplies 9721 R...
14447,2060,Décoration,2583,Piscine et accessoires,0.5195443787204952,False,Moteur Led Lumière Bleue De La De La Fibre Optique Créatrice De G4 Dc 12v Moteur LED Lumière bleue d...
14448,2462,Console et Jeux vidéos occasion,1280,Jouets enfant,0.2781811462084189,False,Spyro's Adventure Starter Pack + Hex + Zap + Dino Rang 
