original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
12650,img_12650,10,0.37839606,1180,Livres occasion
12651,img_12651,2583,0.9831388,2583,Piscine et accessoires
12652,img_12652,2582,0.9895202,2582,Mobilier et accessoires de jardin
12653,img_12653,2585,0.9973424,2585,Outillage de jardin
12654,img_12654,10,0.9993333,10,Livres occasion
12655,img_12655,1920,0.50281125,1920,Linge de maison
12656,img_12656,10,0.7895621,2403,Livres occasion
12657,img_12657,2060,0.6713095,2060,Décoration
12658,img_12658,1302,0.1870879,1280,Jeux et accessoires de plein air
12659,img_12659,2583,0.99743325,2583,Piscine et accessoires
12660,img_12660,2583,0.9699958,2583,Piscine et accessoires
12661,img_12661,1160,0.9930855,1160,Cartes de jeux
12662,img_12662,2583,0.32011825,2582,Piscine et accessoires
12663,img_12663,1280,0.15859966,2522,Jouets enfant
12664,img_12664,2585,0.9973424,2585,Outillage de jardin
12665,img_12665,50,0.9695459,40,Accessoires gaming
12666,img_12666,1320,0.8768057,2583,Puériculture
12667,img_12667,2905,0.73275065,40,Jeux PC en téléchargement
12668,img_12668,1320,0.31054565,2522,Puériculture
12669,img_12669,2060,0.8668634,2060,Décoration
12670,img_12670,1920,0.9642261,1920,Linge de maison
12671,img_12671,2403,0.91704684,2403,Lots livres et magazines
12672,img_12672,2585,0.4655971,2585,Outillage de jardin
12673,img_12673,2522,0.9988921,2522,Fournitures papeterie
12674,img_12674,2280,0.88786817,2280,Journaux et revues occasion
12675,img_12675,2583,0.46732208,2583,Piscine et accessoires
12676,img_12676,1560,0.5908382,2583,Mobilier
12677,img_12677,2220,0.28557622,1920,Animalerie
12678,img_12678,2280,0.9992011,2280,Journaux et revues occasion
12679,img_12679,1280,0.60592794,1280,Jouets enfant
12680,img_12680,1560,0.41008413,2522,Mobilier
12681,img_12681,2060,0.7605165,1560,Décoration
12682,img_12682,1940,0.9886481,1940,Épicerie
12683,img_12683,2403,0.9213667,2403,Lots livres et magazines
12684,img_12684,1560,0.67700887,1560,Mobilier
12685,img_12685,10,0.33413553,10,Livres occasion
12686,img_12686,1140,0.6944022,1140,Objets pop culture
12687,img_12687,2522,0.65830874,2522,Fournitures papeterie
12688,img_12688,50,0.4966824,50,Accessoires gaming
12689,img_12689,1920,0.98877245,1920,Linge de maison
12690,img_12690,2403,0.21945868,2403,Lots livres et magazines
12691,img_12691,40,0.95791596,40,Jeux consoles neuf
12692,img_12692,2220,0.49731424,1280,Animalerie
12693,img_12693,1940,0.18697555,2522,Épicerie
12694,img_12694,1140,0.9767626,1280,Objets pop culture
12695,img_12695,2585,0.5462379,2060,Outillage de jardin
12696,img_12696,2462,0.3607394,1280,Console et Jeux vidéos occasion
12697,img_12697,2280,0.5642552,2280,Journaux et revues occasion
12698,img_12698,1940,0.74541634,1320,Épicerie
12699,img_12699,1920,0.6764949,2060,Linge de maison
12700,img_12700,1160,0.4766838,1160,Cartes de jeux
12701,img_12701,2582,0.36546868,1560,Mobilier et accessoires de jardin
12702,img_12702,1301,0.32060337,2403,Lingerie enfant et jeu de bar
12703,img_12703,1300,0.89268965,1300,Modélisme
12704,img_12704,1160,0.4987494,1160,Cartes de jeux
12705,img_12705,1302,0.47821793,2060,Jeux et accessoires de plein air
12706,img_12706,1280,0.92667514,1300,Jouets enfant
12707,img_12707,1300,0.9862824,1280,Modélisme
12708,img_12708,2705,0.5085118,40,Livres neufs
12709,img_12709,2522,0.4886897,2522,Fournitures papeterie
12710,img_12710,2583,0.9797177,2583,Piscine et accessoires
12711,img_12711,50,0.25279057,1280,Accessoires gaming
12712,img_12712,2583,0.93631303,2583,Piscine et accessoires
12713,img_12713,2522,0.9796413,2522,Fournitures papeterie
12714,img_12714,2522,0.99387807,2522,Fournitures papeterie
12715,img_12715,2582,0.9976762,2582,Mobilier et accessoires de jardin
12716,img_12716,2583,0.9896101,2583,Piscine et accessoires
12717,img_12717,1302,0.36381912,1320,Jeux et accessoires de plein air
12718,img_12718,2522,0.9167274,2522,Fournitures papeterie
12719,img_12719,2403,0.97529376,2403,Lots livres et magazines
12720,img_12720,40,0.9422278,40,Jeux consoles neuf
12721,img_12721,2582,0.99186665,2582,Mobilier et accessoires de jardin
12722,img_12722,1281,0.8660863,1281,Jeux enfant
12723,img_12723,1560,0.47861952,1140,Mobilier
12724,img_12724,2403,0.3340817,1281,Lots livres et magazines
12725,img_12725,2522,0.7663287,2522,Fournitures papeterie
12726,img_12726,2060,0.5839474,1320,Décoration
12727,img_12727,1920,0.87780136,1920,Linge de maison
12728,img_12728,1920,0.9974692,1920,Linge de maison
12729,img_12729,60,0.38397145,2060,Consoles de jeux
12730,img_12730,2522,0.9602798,2522,Fournitures papeterie
12731,img_12731,2583,0.683081,2583,Piscine et accessoires
12732,img_12732,40,0.9748318,40,Jeux consoles neuf
12733,img_12733,2583,0.98673105,2583,Piscine et accessoires
12734,img_12734,2705,0.9938691,2705,Livres neufs
12735,img_12735,2522,0.99098676,2522,Fournitures papeterie
12736,img_12736,1160,0.30066422,1160,Cartes de jeux
12737,img_12737,1160,0.99722326,1160,Cartes de jeux
12738,img_12738,1140,0.9986596,1140,Objets pop culture
12739,img_12739,1300,0.70621544,1300,Modélisme
12740,img_12740,1300,0.6982947,1302,Modélisme
12741,img_12741,2583,0.52657646,2583,Piscine et accessoires
12742,img_12742,2522,0.9700393,2522,Fournitures papeterie
12743,img_12743,2522,0.9632038,2522,Fournitures papeterie
12744,img_12744,1920,0.45406094,1920,Linge de maison
12745,img_12745,1302,0.2926039,1920,Jeux et accessoires de plein air
12746,img_12746,2060,0.6207815,2060,Décoration
12747,img_12747,2220,0.8320944,2220,Animalerie
12748,img_12748,2522,0.67652404,2522,Fournitures papeterie
12749,img_12749,2582,0.2775281,2060,Mobilier et accessoires de jardin
12750,img_12750,2583,0.9159659,2583,Piscine et accessoires
12751,img_12751,2705,0.25375524,2905,Livres neufs
12752,img_12752,2583,0.9915276,2583,Piscine et accessoires
12753,img_12753,60,0.61344475,1280,Consoles de jeux
12754,img_12754,1920,0.786612,1560,Linge de maison
12755,img_12755,2280,0.83931565,2403,Journaux et revues occasion
12756,img_12756,2280,0.62311244,2280,Journaux et revues occasion
12757,img_12757,1920,0.9677931,1920,Linge de maison
12758,img_12758,1302,0.29969516,2585,Jeux et accessoires de plein air
12759,img_12759,1940,0.9038074,1940,Épicerie
12760,img_12760,2280,0.7155298,2280,Journaux et revues occasion
12761,img_12761,1180,0.20987223,10,Jeux de rôle et figurines
12762,img_12762,10,0.35539412,2403,Livres occasion
12763,img_12763,2060,0.8276818,2060,Décoration
12764,img_12764,60,0.9944226,60,Consoles de jeux
12765,img_12765,2582,0.5402967,2583,Mobilier et accessoires de jardin
12766,img_12766,10,0.3800143,2280,Livres occasion
12767,img_12767,2403,0.3319197,2462,Lots livres et magazines
12768,img_12768,2583,0.98952186,2583,Piscine et accessoires
12769,img_12769,10,0.997865,10,Livres occasion
12770,img_12770,1560,0.27605483,2060,Mobilier
12771,img_12771,2582,0.3543343,2582,Mobilier et accessoires de jardin
12772,img_12772,2583,0.91241246,2583,Piscine et accessoires
12773,img_12773,1280,0.36385384,1140,Jouets enfant
12774,img_12774,2583,0.8801607,2583,Piscine et accessoires
12775,img_12775,2705,0.8025199,2705,Livres neufs
12776,img_12776,1160,0.5499296,1160,Cartes de jeux
12777,img_12777,1140,0.9408104,1140,Objets pop culture
12778,img_12778,2522,0.9925511,2522,Fournitures papeterie
12779,img_12779,1300,0.4949165,1300,Modélisme
12780,img_12780,1300,0.31983846,1300,Modélisme
12781,img_12781,2522,0.6639137,2522,Fournitures papeterie
12782,img_12782,1280,0.67845315,1280,Jouets enfant
12783,img_12783,2403,0.8880758,2403,Lots livres et magazines
12784,img_12784,2905,0.99300176,2905,Jeux PC en téléchargement
12785,img_12785,2280,0.3224336,2280,Journaux et revues occasion
12786,img_12786,1160,0.24379997,2522,Cartes de jeux
12787,img_12787,2705,0.99720937,2705,Livres neufs
12788,img_12788,40,0.6776721,1281,Jeux consoles neuf
12789,img_12789,1300,0.59378576,1280,Modélisme
12790,img_12790,1281,0.6915346,1281,Jeux enfant
12791,img_12791,2522,0.949668,2522,Fournitures papeterie
12792,img_12792,1560,0.45884138,2522,Mobilier
12793,img_12793,1320,0.33169004,2585,Puériculture
12794,img_12794,2522,0.60007256,2462,Fournitures papeterie
12795,img_12795,10,0.49258694,2403,Livres occasion
12796,img_12796,1280,0.47548094,1281,Jouets enfant
12797,img_12797,1302,0.51736635,1302,Jeux et accessoires de plein air
12798,img_12798,2705,0.40861282,2705,Livres neufs
12799,img_12799,1160,0.38051972,1281,Cartes de jeux
12800,img_12800,1320,0.26698464,1320,Puériculture
12801,img_12801,2280,0.9694344,2280,Journaux et revues occasion
12802,img_12802,1320,0.34047672,1320,Puériculture
12803,img_12803,2583,0.9867024,2583,Piscine et accessoires
12804,img_12804,1140,0.9662191,1140,Objets pop culture
12805,img_12805,1140,0.36907837,40,Objets pop culture
12806,img_12806,2582,0.70054495,2582,Mobilier et accessoires de jardin
12807,img_12807,1140,0.57827795,1320,Objets pop culture
12808,img_12808,1320,0.20325987,2522,Puériculture
12809,img_12809,2403,0.9494696,2403,Lots livres et magazines
12810,img_12810,1302,0.6508132,1280,Jeux et accessoires de plein air
12811,img_12811,10,0.8080143,10,Livres occasion
12812,img_12812,1140,0.6796668,1280,Objets pop culture
12813,img_12813,1300,0.28878796,2582,Modélisme
12814,img_12814,1281,0.24774657,2522,Jeux enfant
12815,img_12815,1140,0.90588164,1140,Objets pop culture
12816,img_12816,50,0.62587273,50,Accessoires gaming
12817,img_12817,2583,0.86997765,2583,Piscine et accessoires
12818,img_12818,1160,0.99797267,1160,Cartes de jeux
12819,img_12819,1140,0.8958436,1140,Objets pop culture
12820,img_12820,1280,0.6034178,1320,Jouets enfant
12821,img_12821,2403,0.7995265,2403,Lots livres et magazines
12822,img_12822,1920,0.99576086,1920,Linge de maison
12823,img_12823,2705,0.76966125,2705,Livres neufs
12824,img_12824,2522,0.98221487,2522,Fournitures papeterie
12825,img_12825,2403,0.63259137,2403,Lots livres et magazines
12826,img_12826,2583,0.35417217,2583,Piscine et accessoires
12827,img_12827,1940,0.620287,50,Épicerie
12828,img_12828,2060,0.9177369,2060,Décoration
12829,img_12829,2522,0.6470538,2522,Fournitures papeterie
12830,img_12830,2522,0.66866857,2583,Fournitures papeterie
12831,img_12831,1940,0.39917904,1280,Épicerie
12832,img_12832,1280,0.27886498,2220,Jouets enfant
12833,img_12833,2583,0.78012186,2582,Piscine et accessoires
12834,img_12834,2060,0.6975373,2060,Décoration
12835,img_12835,2403,0.7920847,1160,Lots livres et magazines
12836,img_12836,2403,0.69715035,2403,Lots livres et magazines
12837,img_12837,2705,0.9951184,2705,Livres neufs
12838,img_12838,1920,0.997789,1920,Linge de maison
12839,img_12839,2522,0.9959468,2522,Fournitures papeterie
12840,img_12840,40,0.4407113,40,Jeux consoles neuf
12841,img_12841,1300,0.985168,1300,Modélisme
12842,img_12842,2585,0.24741025,2585,Outillage de jardin
12843,img_12843,2582,0.5011199,2585,Mobilier et accessoires de jardin
12844,img_12844,1920,0.9973375,1920,Linge de maison
12845,img_12845,1281,0.22906126,2522,Jeux enfant
12846,img_12846,2462,0.66088015,1140,Console et Jeux vidéos occasion
12847,img_12847,40,0.26824826,40,Jeux consoles neuf
12848,img_12848,1300,0.75322646,1300,Modélisme
12849,img_12849,2705,0.9063638,2705,Livres neufs
12850,img_12850,1280,0.9748742,1280,Jouets enfant
12851,img_12851,1920,0.9961249,1920,Linge de maison
12852,img_12852,2705,0.9921411,2705,Livres neufs
12853,img_12853,1940,0.44406536,1940,Épicerie
12854,img_12854,1920,0.9953909,1920,Linge de maison
12855,img_12855,50,0.21295176,2583,Accessoires gaming
12856,img_12856,2403,0.30027997,2403,Lots livres et magazines
12857,img_12857,2583,0.71520615,1300,Piscine et accessoires
12858,img_12858,1280,0.14727604,50,Jouets enfant
12859,img_12859,1140,0.23050748,1280,Objets pop culture
12860,img_12860,2280,0.30197322,2280,Journaux et revues occasion
12861,img_12861,2060,0.5210771,2060,Décoration
12862,img_12862,2585,0.17905352,2585,Outillage de jardin
12863,img_12863,2280,0.9779024,2280,Journaux et revues occasion
12864,img_12864,1560,0.31437412,2583,Mobilier
12865,img_12865,2582,0.49387476,1560,Mobilier et accessoires de jardin
12866,img_12866,2060,0.6539886,2220,Décoration
12867,img_12867,2585,0.65508187,2585,Outillage de jardin
12868,img_12868,2522,0.97295344,2522,Fournitures papeterie
12869,img_12869,10,0.5439818,2403,Livres occasion
12870,img_12870,1920,0.99619895,1920,Linge de maison
12871,img_12871,1300,0.6758054,2060,Modélisme
12872,img_12872,2583,0.5053031,2582,Piscine et accessoires
12873,img_12873,2583,0.988518,2583,Piscine et accessoires
12874,img_12874,1281,0.5626435,1281,Jeux enfant
12875,img_12875,2280,0.64268154,2280,Journaux et revues occasion
12876,img_12876,1560,0.95903456,1560,Mobilier
12877,img_12877,2280,0.9729681,2280,Journaux et revues occasion
12878,img_12878,2583,0.9783981,2583,Piscine et accessoires
12879,img_12879,2583,0.9765608,2583,Piscine et accessoires
12880,img_12880,2583,0.9878235,2583,Piscine et accessoires
12881,img_12881,40,0.29564393,1300,Jeux consoles neuf
12882,img_12882,2060,0.14889096,1281,Décoration
12883,img_12883,2583,0.91374224,2583,Piscine et accessoires
12884,img_12884,1302,0.3513595,2060,Jeux et accessoires de plein air
12885,img_12885,1280,0.5765597,1280,Jouets enfant
12886,img_12886,1140,0.6184887,1280,Objets pop culture
12887,img_12887,2585,0.5573522,2585,Outillage de jardin
12888,img_12888,2905,0.83367825,2905,Jeux PC en téléchargement
12889,img_12889,2280,0.92771983,2280,Journaux et revues occasion
12890,img_12890,2585,0.7795016,2583,Outillage de jardin
12891,img_12891,1160,0.7701281,1160,Cartes de jeux
12892,img_12892,2583,0.40891477,2583,Piscine et accessoires
12893,img_12893,2585,0.34292853,2583,Outillage de jardin
12894,img_12894,10,0.9969471,10,Livres occasion
12895,img_12895,1920,0.9892257,1920,Linge de maison
12896,img_12896,1160,0.976214,1160,Cartes de jeux
12897,img_12897,2060,0.98252296,2060,Décoration
12898,img_12898,1920,0.99796116,1920,Linge de maison
12899,img_12899,1320,0.30003127,1280,Puériculture
12900,img_12900,1281,0.74851924,1281,Jeux enfant
12901,img_12901,1320,0.46686774,1320,Puériculture
12902,img_12902,2582,0.8747312,2582,Mobilier et accessoires de jardin
12903,img_12903,1302,0.46612722,1280,Jeux et accessoires de plein air
12904,img_12904,1302,0.702262,1302,Jeux et accessoires de plein air
12905,img_12905,2403,0.703324,2403,Lots livres et magazines
12906,img_12906,1280,0.19565782,2060,Jouets enfant
12907,img_12907,1920,0.66581935,1920,Linge de maison
12908,img_12908,10,0.4387635,10,Livres occasion
12909,img_12909,2060,0.5662681,2060,Décoration
12910,img_12910,10,0.5739759,2280,Livres occasion
12911,img_12911,2583,0.99723935,2583,Piscine et accessoires
12912,img_12912,2280,0.99405575,2280,Journaux et revues occasion
12913,img_12913,1320,0.4220149,1560,Puériculture
12914,img_12914,40,0.7728963,40,Jeux consoles neuf
12915,img_12915,2522,0.70846695,2522,Fournitures papeterie
12916,img_12916,1560,0.9144199,1560,Mobilier
12917,img_12917,2060,0.7554574,2060,Décoration
12918,img_12918,1140,0.9265556,1140,Objets pop culture
12919,img_12919,1560,0.99653757,1560,Mobilier
12920,img_12920,2583,0.97668606,2583,Piscine et accessoires
12921,img_12921,1940,0.28844613,1281,Épicerie
12922,img_12922,2280,0.9976356,2280,Journaux et revues occasion
12923,img_12923,1280,0.86050254,1280,Jouets enfant
12924,img_12924,10,0.53405935,2705,Livres occasion
12925,img_12925,60,0.98562247,60,Consoles de jeux
12926,img_12926,1940,0.26086822,2583,Épicerie
12927,img_12927,1560,0.37699416,1560,Mobilier
12928,img_12928,2060,0.42398447,2583,Décoration
12929,img_12929,1940,0.9873745,1940,Épicerie
12930,img_12930,1560,0.9578684,1560,Mobilier
12931,img_12931,1920,0.9980439,1920,Linge de maison
12932,img_12932,1920,0.36872515,2583,Linge de maison
12933,img_12933,2582,0.24769297,2582,Mobilier et accessoires de jardin
12934,img_12934,2060,0.23013309,1280,Décoration
12935,img_12935,1160,0.38035712,1160,Cartes de jeux
12936,img_12936,1920,0.9531647,1920,Linge de maison
12937,img_12937,2585,0.4725701,1560,Outillage de jardin
12938,img_12938,2403,0.86130536,2403,Lots livres et magazines
12939,img_12939,1300,0.8563104,1300,Modélisme
12940,img_12940,1140,0.94393533,1140,Objets pop culture
12941,img_12941,1300,0.2747006,2060,Modélisme
12942,img_12942,1560,0.5439385,1560,Mobilier
12943,img_12943,2583,0.9652846,2583,Piscine et accessoires
12944,img_12944,1300,0.6471605,1300,Modélisme
12945,img_12945,1302,0.311514,1300,Jeux et accessoires de plein air
12946,img_12946,1560,0.6424826,1560,Mobilier
12947,img_12947,2582,0.99527943,2582,Mobilier et accessoires de jardin
12948,img_12948,2585,0.48598722,1300,Outillage de jardin
12949,img_12949,2583,0.823775,2583,Piscine et accessoires
12950,img_12950,1302,0.6645336,1302,Jeux et accessoires de plein air
12951,img_12951,2403,0.96124727,2403,Lots livres et magazines
12952,img_12952,2582,0.24914016,50,Mobilier et accessoires de jardin
12953,img_12953,2582,0.5559486,2583,Mobilier et accessoires de jardin
12954,img_12954,2905,0.9861156,2905,Jeux PC en téléchargement
12955,img_12955,1160,0.98038006,1160,Cartes de jeux
12956,img_12956,2280,0.9336482,2280,Journaux et revues occasion
12957,img_12957,1281,0.36293638,1300,Jeux enfant
12958,img_12958,1560,0.8836937,2582,Mobilier
12959,img_12959,1140,0.9832208,1140,Objets pop culture
12960,img_12960,1302,0.31677714,1302,Jeux et accessoires de plein air
12961,img_12961,2585,0.648086,2583,Outillage de jardin
12962,img_12962,2583,0.8595729,2583,Piscine et accessoires
12963,img_12963,2583,0.32016638,1320,Piscine et accessoires
12964,img_12964,2060,0.65571845,2060,Décoration
12965,img_12965,2522,0.5686436,2522,Fournitures papeterie
12966,img_12966,1302,0.6555176,1302,Jeux et accessoires de plein air
12967,img_12967,10,0.85811335,10,Livres occasion
12968,img_12968,40,0.83385295,40,Jeux consoles neuf
12969,img_12969,2582,0.60752887,1560,Mobilier et accessoires de jardin
12970,img_12970,1280,0.96602505,1280,Jouets enfant
12971,img_12971,2585,0.9909627,2585,Outillage de jardin
12972,img_12972,2583,0.998847,2583,Piscine et accessoires
12973,img_12973,2585,0.30311194,1560,Outillage de jardin
12974,img_12974,1300,0.26277876,2462,Modélisme
12975,img_12975,2522,0.31709653,2522,Fournitures papeterie
12976,img_12976,2280,0.77749515,2280,Journaux et revues occasion
12977,img_12977,2705,0.97570556,2705,Livres neufs
12978,img_12978,1160,0.9935102,1160,Cartes de jeux
12979,img_12979,2462,0.7094992,2462,Console et Jeux vidéos occasion
12980,img_12980,1920,0.98804677,1920,Linge de maison
12981,img_12981,2583,0.9662221,2583,Piscine et accessoires
12982,img_12982,50,0.54865223,50,Accessoires gaming
12983,img_12983,2705,0.9567428,2705,Livres neufs
12984,img_12984,1300,0.2636459,2060,Modélisme
12985,img_12985,1160,0.98678815,1160,Cartes de jeux
12986,img_12986,1281,0.775497,1940,Jeux enfant
12987,img_12987,2060,0.26220733,2582,Décoration
12988,img_12988,1920,0.9969559,1920,Linge de maison
12989,img_12989,2220,0.98332953,2220,Animalerie
12990,img_12990,2522,0.9782347,2522,Fournitures papeterie
12991,img_12991,2060,0.28558525,1280,Décoration
12992,img_12992,1140,0.3386402,1920,Objets pop culture
12993,img_12993,2403,0.56042683,2403,Lots livres et magazines
12994,img_12994,1940,0.98191124,1940,Épicerie
12995,img_12995,1300,0.76128215,1300,Modélisme
12996,img_12996,1281,0.898494,1281,Jeux enfant
12997,img_12997,2582,0.8079523,2582,Mobilier et accessoires de jardin
12998,img_12998,2522,0.9914937,1280,Fournitures papeterie
12999,img_12999,1281,0.50953376,1281,Jeux enfant
13000,img_13000,1281,0.20705216,1160,Jeux enfant
13001,img_13001,2280,0.99925536,2280,Journaux et revues occasion
13002,img_13002,1560,0.9697566,1560,Mobilier
13003,img_13003,2705,0.24211638,2060,Livres neufs
13004,img_13004,1920,0.9954846,1920,Linge de maison
13005,img_13005,1280,0.3003885,2582,Jouets enfant
13006,img_13006,10,0.75602263,2403,Livres occasion
13007,img_13007,1560,0.3060946,2582,Mobilier
13008,img_13008,2585,0.68728995,1300,Outillage de jardin
13009,img_13009,1300,0.95894945,1300,Modélisme
13010,img_13010,10,0.76348114,10,Livres occasion
13011,img_13011,2522,0.6402839,2522,Fournitures papeterie
13012,img_13012,1160,0.9982628,1160,Cartes de jeux
13013,img_13013,2585,0.97662246,2585,Outillage de jardin
13014,img_13014,1920,0.9324722,1920,Linge de maison
13015,img_13015,1302,0.87328863,1302,Jeux et accessoires de plein air
13016,img_13016,10,0.4107105,10,Livres occasion
13017,img_13017,1300,0.93026865,1300,Modélisme
13018,img_13018,2583,0.7668494,2583,Piscine et accessoires
13019,img_13019,2583,0.9956044,2583,Piscine et accessoires
13020,img_13020,2060,0.80575246,2060,Décoration
13021,img_13021,2585,0.62111145,2585,Outillage de jardin
13022,img_13022,1920,0.9892614,1920,Linge de maison
13023,img_13023,2705,0.9899525,2705,Livres neufs
13024,img_13024,10,0.9991683,10,Livres occasion
13025,img_13025,1320,0.9531528,1320,Puériculture
13026,img_13026,2705,0.7457812,2705,Livres neufs
13027,img_13027,1281,0.2354417,1180,Jeux enfant
13028,img_13028,2522,0.9777115,2522,Fournitures papeterie
13029,img_13029,1300,0.2754002,50,Modélisme
13030,img_13030,1300,0.8497706,1300,Modélisme
13031,img_13031,1300,0.5540555,1280,Modélisme
13032,img_13032,2583,0.99904364,2583,Piscine et accessoires
13033,img_13033,1920,0.52608424,1560,Linge de maison
13034,img_13034,1300,0.9623934,1280,Modélisme
13035,img_13035,1560,0.82780963,1560,Mobilier
13036,img_13036,2583,0.3872958,40,Piscine et accessoires
13037,img_13037,1560,0.40712327,2582,Mobilier
13038,img_13038,1920,0.9983633,1920,Linge de maison
13039,img_13039,1302,0.37112656,2582,Jeux et accessoires de plein air
13040,img_13040,2583,0.99123,2583,Piscine et accessoires
13041,img_13041,1560,0.6472163,2583,Mobilier
13042,img_13042,2585,0.6548117,2585,Outillage de jardin
13043,img_13043,2462,0.80964375,2462,Console et Jeux vidéos occasion
13044,img_13044,10,0.72063667,2280,Livres occasion
13045,img_13045,2583,0.9459596,1302,Piscine et accessoires
13046,img_13046,1160,0.99665713,1160,Cartes de jeux
13047,img_13047,2522,0.9673566,2522,Fournitures papeterie
13048,img_13048,2905,0.65473825,40,Jeux PC en téléchargement
13049,img_13049,2060,0.33627474,1320,Décoration
13050,img_13050,2582,0.9352718,2582,Mobilier et accessoires de jardin
13051,img_13051,2583,0.99606055,2583,Piscine et accessoires
13052,img_13052,2220,0.41429406,2220,Animalerie
13053,img_13053,40,0.8902122,40,Jeux consoles neuf
13054,img_13054,1280,0.46386155,1280,Jouets enfant
13055,img_13055,1160,0.97505605,1160,Cartes de jeux
13056,img_13056,1920,0.9782528,1920,Linge de maison
13057,img_13057,1160,0.9992254,1160,Cartes de jeux
13058,img_13058,2583,0.99250257,2583,Piscine et accessoires
13059,img_13059,1300,0.9921313,1300,Modélisme
13060,img_13060,2583,0.99621886,2583,Piscine et accessoires
13061,img_13061,1560,0.21889228,2582,Mobilier
13062,img_13062,1560,0.26155078,2582,Mobilier
13063,img_13063,2522,0.98882174,2522,Fournitures papeterie
13064,img_13064,2583,0.6013672,1560,Piscine et accessoires
13065,img_13065,1940,0.98320943,1940,Épicerie
13066,img_13066,1302,0.25651932,1302,Jeux et accessoires de plein air
13067,img_13067,50,0.3812251,40,Accessoires gaming
13068,img_13068,2585,0.9973761,2585,Outillage de jardin
13069,img_13069,1560,0.6445408,1560,Mobilier
13070,img_13070,60,0.9836437,60,Consoles de jeux
13071,img_13071,10,0.66730726,10,Livres occasion
13072,img_13072,2522,0.9636115,2522,Fournitures papeterie
13073,img_13073,1281,0.7670133,1281,Jeux enfant
13074,img_13074,1280,0.6447656,1302,Jouets enfant
13075,img_13075,2060,0.28641525,1560,Décoration
13076,img_13076,1320,0.3026167,2583,Puériculture
13077,img_13077,2583,0.9530186,2583,Piscine et accessoires
13078,img_13078,2583,0.9977049,2583,Piscine et accessoires
13079,img_13079,60,0.74307114,60,Consoles de jeux
13080,img_13080,1140,0.97642255,1140,Objets pop culture
13081,img_13081,1140,0.7264229,1140,Objets pop culture
13082,img_13082,2522,0.2112192,1300,Fournitures papeterie
13083,img_13083,1300,0.9688959,1300,Modélisme
13084,img_13084,2705,0.8796869,2705,Livres neufs
13085,img_13085,2280,0.98723376,2280,Journaux et revues occasion
13086,img_13086,2583,0.93602306,2583,Piscine et accessoires
13087,img_13087,2060,0.94469905,1560,Décoration
13088,img_13088,10,0.46342087,10,Livres occasion
13089,img_13089,2583,0.9969145,2583,Piscine et accessoires
13090,img_13090,1302,0.3703859,2582,Jeux et accessoires de plein air
13091,img_13091,2583,0.9181034,2583,Piscine et accessoires
13092,img_13092,1320,0.43441346,2060,Puériculture
13093,img_13093,1300,0.45916578,1300,Modélisme
13094,img_13094,2585,0.34320745,2583,Outillage de jardin
13095,img_13095,1300,0.94720924,1300,Modélisme
13096,img_13096,1180,0.44267464,1281,Jeux de rôle et figurines
13097,img_13097,1920,0.9984181,1920,Linge de maison
13098,img_13098,1920,0.995839,1920,Linge de maison
13099,img_13099,1280,0.5167861,1280,Jouets enfant
13100,img_13100,2582,0.27153665,2060,Mobilier et accessoires de jardin
13101,img_13101,50,0.71178204,2583,Accessoires gaming
13102,img_13102,2583,0.16858204,2582,Piscine et accessoires
13103,img_13103,1560,0.9920495,1560,Mobilier
13104,img_13104,2705,0.63376856,2705,Livres neufs
13105,img_13105,2060,0.34236902,2060,Décoration
13106,img_13106,10,0.93137825,10,Livres occasion
13107,img_13107,2280,0.60761476,2280,Journaux et revues occasion
13108,img_13108,1140,0.96931344,1140,Objets pop culture
13109,img_13109,1300,0.979594,1300,Modélisme
13110,img_13110,1300,0.940452,1280,Modélisme
13111,img_13111,1300,0.27090767,50,Modélisme
13112,img_13112,1280,0.44142172,1281,Jouets enfant
13113,img_13113,2585,0.49904814,1302,Outillage de jardin
13114,img_13114,2705,0.99338746,2705,Livres neufs
13115,img_13115,2522,0.9995388,2522,Fournitures papeterie
13116,img_13116,2280,0.64731693,10,Journaux et revues occasion
13117,img_13117,40,0.32007846,2905,Jeux consoles neuf
13118,img_13118,2522,0.70722073,2583,Fournitures papeterie
13119,img_13119,1281,0.39965802,1280,Jeux enfant
13120,img_13120,1140,0.75422716,1140,Objets pop culture
13121,img_13121,1300,0.6256013,1300,Modélisme
13122,img_13122,10,0.70454645,10,Livres occasion
13123,img_13123,1320,0.99841774,1320,Puériculture
13124,img_13124,2705,0.6245237,2705,Livres neufs
13125,img_13125,1560,0.39867,2582,Mobilier
13126,img_13126,1302,0.54458475,2583,Jeux et accessoires de plein air
13127,img_13127,2905,0.9921157,2905,Jeux PC en téléchargement
13128,img_13128,1140,0.98589534,1140,Objets pop culture
13129,img_13129,1281,0.6333808,1140,Jeux enfant
13130,img_13130,10,0.41681287,2403,Livres occasion
13131,img_13131,1140,0.94011855,1140,Objets pop culture
13132,img_13132,1280,0.27516124,1281,Jouets enfant
13133,img_13133,2060,0.9608409,2060,Décoration
13134,img_13134,1920,0.9975668,2060,Linge de maison
13135,img_13135,2582,0.7981,1560,Mobilier et accessoires de jardin
13136,img_13136,1302,0.8544755,1302,Jeux et accessoires de plein air
13137,img_13137,10,0.7565221,2705,Livres occasion
13138,img_13138,1301,0.6783226,1301,Lingerie enfant et jeu de bar
