sample_id,true_label,true_class_name,text_prediction,text_class_name,text_confidence,text_correct,image_prediction,image_class_name,image_confidence,image_correct,fused_prediction,fused_class_name,fused_confidence,fused_correct,fusion_strategy,agreement_text_image,best_individual,fusion_improved
12748,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9910104118035505,True,2522,Fournitures papeterie,0.67652404,True,21,Unknown_21,0.8652158643154066,False,weighted,True,text,False
12749,2060,Décoration,2060,Décoration,0.4980681850907049,True,2582,Mobilier et accessoires de jardin,0.2775281,False,16,Unknown_16,0.34287740003447775,False,weighted,False,text,False
12750,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9928429041913547,True,2583,Piscine et accessoires,0.9159659,True,23,Unknown_23,0.9620921262867091,False,weighted,True,text,False
12751,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9999992834549106,True,2705,Livres neufs,0.25375524,False,26,Unknown_26,0.6339423253846739,False,weighted,False,text,False
12752,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9972828402530074,True,2583,Piscine et accessoires,0.99152654,True,23,Unknown_23,0.9949803217894387,False,weighted,True,text,False
12753,1280,Jouets enfant,1280,Jouets enfant,0.7081798187313055,True,60,Consoles de jeux,0.61344475,False,7,Unknown_7,0.43285848588750214,False,weighted,False,text,False
12754,1560,Mobilier,1920,Linge de maison,0.9228433752025481,False,1920,Linge de maison,0.786612,False,14,Unknown_14,0.8683508088568042,False,weighted,True,text,False
12755,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.7726681540837834,False,2280,Journaux et revues occasion,0.83931565,False,18,Unknown_18,0.799327153589186,False,weighted,True,image,False
12756,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.8945864734849829,True,2280,Journaux et revues occasion,0.62311244,True,18,Unknown_18,0.7859968571544587,False,weighted,True,text,False
12757,1920,Linge de maison,1920,Linge de maison,0.9623419714164647,True,1920,Linge de maison,0.9677931,True,14,Unknown_14,0.9645224197025247,False,weighted,True,image,False
12758,2585,Outillage de jardin,2585,Outillage de jardin,0.9426335061720907,True,1302,Jeux et accessoires de plein air,0.29969516,False,24,Unknown_24,0.6036266425330579,False,weighted,False,text,False
12759,1940,Épicerie,1940,Épicerie,0.9999842771029873,True,1940,Épicerie,0.9038074,True,15,Unknown_15,0.9615135388455631,False,weighted,True,text,False
12760,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.4428741183714785,True,2280,Journaux et revues occasion,0.7155298,True,18,Unknown_18,0.5519364086888264,False,weighted,True,image,False
12761,10,Livres occasion,10,Livres occasion,0.3107212899444886,True,1180,Jeux de rôle et figurines,0.20987223,False,0,Unknown_0,0.2327205750833981,False,weighted,False,text,False
12762,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.7670615645989026,False,10,Livres occasion,0.35539412,False,18,Unknown_18,0.5263400395360139,False,weighted,False,text,False
12763,2060,Décoration,10,Livres occasion,0.3668068787892146,False,2060,Décoration,0.8276818,True,16,Unknown_16,0.5511568451785733,False,weighted,False,image,False
12764,60,Consoles de jeux,50,Accessoires gaming,0.565476744636221,False,60,Consoles de jeux,0.99430484,True,3,Unknown_3,0.5536595622569093,False,weighted,False,image,False
12765,2583,Piscine et accessoires,2583,Piscine et accessoires,0.967246368348308,True,2582,Mobilier et accessoires de jardin,0.5402967,False,23,Unknown_23,0.5930752622751638,False,weighted,False,text,False
12766,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.915380300309618,True,10,Livres occasion,0.3800143,False,18,Unknown_18,0.5790098626025675,False,weighted,False,text,False
12767,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.969916004385145,True,2403,Lots livres et magazines,0.3319197,False,20,Unknown_20,0.6811062952551791,False,weighted,False,text,False
12768,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9897173193420129,True,2583,Piscine et accessoires,0.98952186,True,23,Unknown_23,0.9896391479566786,False,weighted,True,text,False
12769,10,Livres occasion,2705,Livres neufs,0.542045294645443,False,10,Livres occasion,0.997865,True,0,Unknown_0,0.593233564108087,False,weighted,False,image,False
12770,2060,Décoration,2060,Décoration,0.6530204701368546,True,1560,Mobilier,0.27605483,False,16,Unknown_16,0.47358293312457417,False,weighted,False,text,False
12771,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.6480902329407708,True,2582,Mobilier et accessoires de jardin,0.3543343,True,22,Unknown_22,0.5305878606630907,False,weighted,True,text,False
12772,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999998610286617,True,2583,Piscine et accessoires,0.91241246,True,23,Unknown_23,0.9649649084251346,False,weighted,True,text,False
12773,1140,Objets pop culture,1140,Objets pop culture,0.5660039250457128,True,1280,Jouets enfant,0.36385384,False,4,Unknown_4,0.38589232053779604,False,weighted,False,text,False
12774,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9812406095233527,True,2583,Piscine et accessoires,0.8801607,True,23,Unknown_23,0.9408086474160532,False,weighted,True,text,False
12775,2705,Livres neufs,2705,Livres neufs,0.9918610664373021,True,2705,Livres neufs,0.8025199,True,25,Unknown_25,0.9161246068576205,False,weighted,True,text,False
12776,1160,Cartes de jeux,1160,Cartes de jeux,0.9999378916408829,True,1160,Cartes de jeux,0.5499296,True,5,Unknown_5,0.8199345854989416,False,weighted,True,text,False
12777,1140,Objets pop culture,1140,Objets pop culture,0.26042772549976034,True,1140,Objets pop culture,0.9408104,True,4,Unknown_4,0.5325807822858639,False,weighted,True,image,False
12778,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9999694685654678,True,2522,Fournitures papeterie,0.9925511,True,21,Unknown_21,0.9970021105120681,False,weighted,True,text,False
12779,1300,Modélisme,1300,Modélisme,0.9998815525422728,True,1300,Modélisme,0.4949165,True,9,Unknown_9,0.7978955369502446,False,weighted,True,text,False
12780,1300,Modélisme,1300,Modélisme,0.9967124960426949,True,1300,Modélisme,0.31983846,True,9,Unknown_9,0.7259628922703542,False,weighted,True,text,False
12781,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9772206484117436,True,2522,Fournitures papeterie,0.6639137,True,21,Unknown_21,0.8518978738092379,False,weighted,True,text,False
12782,1280,Jouets enfant,1140,Objets pop culture,0.45677890421161355,False,1280,Jouets enfant,0.67845315,True,7,Unknown_7,0.5454486014915068,False,weighted,False,image,False
12783,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9853893117319961,True,2403,Lots livres et magazines,0.8880758,True,19,Unknown_19,0.946463918460096,False,weighted,True,text,False
12784,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9999996684284386,True,2905,Jeux PC en téléchargement,0.99300176,True,26,Unknown_26,0.9972005046779737,False,weighted,True,text,False
12785,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.8861812777860038,True,2280,Journaux et revues occasion,0.3224336,True,18,Unknown_18,0.6606822060074253,False,weighted,True,text,False
12786,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9912929916093076,True,1160,Cartes de jeux,0.24379997,False,21,Unknown_21,0.685157022399266,False,weighted,False,text,False
12787,2705,Livres neufs,2705,Livres neufs,0.6610160466821415,True,2705,Livres neufs,0.99720937,True,25,Unknown_25,0.7954933879847182,False,weighted,True,image,False
12788,1281,Jeux enfant,1281,Jeux enfant,0.7928511147648324,True,40,Jeux consoles neuf,0.6776721,False,8,Unknown_8,0.47848958524578683,False,weighted,False,text,False
12789,1280,Jouets enfant,1280,Jouets enfant,0.6657424821522704,True,1300,Modélisme,0.59378576,False,7,Unknown_7,0.4042858930866045,False,weighted,False,text,False
12790,1281,Jeux enfant,1281,Jeux enfant,0.6699366432305949,True,1281,Jeux enfant,0.6915346,True,8,Unknown_8,0.6785758174584375,False,weighted,True,image,False
12791,2522,Fournitures papeterie,2522,Fournitures papeterie,0.920544782488621,True,2522,Fournitures papeterie,0.94967324,True,21,Unknown_21,0.9321961815411309,False,weighted,True,image,False
12792,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9855681017771906,True,1560,Mobilier,0.45884138,False,21,Unknown_21,0.6186022765627829,False,weighted,False,text,False
12793,2585,Outillage de jardin,1560,Mobilier,0.49616908290275347,False,1320,Puériculture,0.33169004,False,13,Unknown_13,0.31858074632756955,False,weighted,False,text,False
12794,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.9893796907102835,True,2522,Fournitures papeterie,0.6000348,False,20,Unknown_20,0.5987452075249416,False,weighted,False,text,False
12795,2403,Lots livres et magazines,2585,Outillage de jardin,0.5245387267423812,False,10,Livres occasion,0.49258694,False,22,Unknown_22,0.32110619035232923,False,weighted,False,text,False
12796,1281,Jeux enfant,1281,Jeux enfant,0.9601334789821495,True,1280,Jouets enfant,0.47548094,False,8,Unknown_8,0.5979059467124337,False,weighted,False,text,False
12797,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9628885209692525,True,1302,Jeux et accessoires de plein air,0.51736635,True,11,Unknown_11,0.7846796494801644,False,weighted,True,text,False
12798,2705,Livres neufs,2403,Lots livres et magazines,0.9693632834390952,False,2705,Livres neufs,0.40861282,True,19,Unknown_19,0.6158172972939105,False,weighted,False,text,False
12799,1281,Jeux enfant,1281,Jeux enfant,0.7486445939423999,True,1160,Cartes de jeux,0.38051972,False,8,Unknown_8,0.5161017841626621,False,weighted,False,text,False
12800,1320,Puériculture,1320,Puériculture,0.9453005525182531,True,1320,Puériculture,0.26698464,True,12,Unknown_12,0.6739741896218565,False,weighted,True,text,False
12801,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.8635226262617212,True,2280,Journaux et revues occasion,0.9694344,True,18,Unknown_18,0.9058873279695571,False,weighted,True,image,False
12802,1320,Puériculture,1320,Puériculture,0.9151802832825499,True,1320,Puériculture,0.34047672,True,12,Unknown_12,0.6852988675203036,False,weighted,True,text,False
12803,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9938839257009792,True,2583,Piscine et accessoires,0.98668045,True,23,Unknown_23,0.9910025406031588,False,weighted,True,text,False
12804,1140,Objets pop culture,1140,Objets pop culture,0.9938599507135626,True,1140,Objets pop culture,0.9662191,True,4,Unknown_4,0.9828036332203434,False,weighted,True,text,False
12805,40,Jeux consoles neuf,40,Jeux consoles neuf,0.7654327838551038,True,1140,Objets pop culture,0.36907837,False,1,Unknown_1,0.4949595109481235,False,weighted,False,text,False
12806,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.960069971654147,True,2582,Mobilier et accessoires de jardin,0.70054495,True,22,Unknown_22,0.8562599583705247,False,weighted,True,text,False
12807,1320,Puériculture,1320,Puériculture,0.8485039963663579,True,1140,Objets pop culture,0.57827795,False,12,Unknown_12,0.558561173489151,False,weighted,False,text,False
12808,2522,Fournitures papeterie,2522,Fournitures papeterie,0.747976257576435,True,1320,Puériculture,0.20325987,False,21,Unknown_21,0.5294537345611389,False,weighted,False,text,False
12809,2403,Lots livres et magazines,2403,Lots livres et magazines,0.5484887056260701,True,2403,Lots livres et magazines,0.9494696,True,19,Unknown_19,0.7088810856765149,False,weighted,True,image,False
12810,1280,Jouets enfant,1280,Jouets enfant,0.807484295235371,True,1302,Jeux et accessoires de plein air,0.6508132,False,7,Unknown_7,0.5589260421790453,False,weighted,False,text,False
12811,10,Livres occasion,10,Livres occasion,0.4795936093443699,True,10,Livres occasion,0.8080143,True,0,Unknown_0,0.6109618750640193,False,weighted,True,image,False
12812,1280,Jouets enfant,1140,Objets pop culture,0.7826290427806637,False,1140,Objets pop culture,0.6796668,False,4,Unknown_4,0.7414441644646323,False,weighted,True,text,False
12813,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.5482958270185398,True,1300,Modélisme,0.28878796,False,22,Unknown_22,0.34552437144954246,False,weighted,False,text,False
12814,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9913567202958978,True,1281,Jeux enfant,0.24774657,False,21,Unknown_21,0.6169372367217253,False,weighted,False,text,False
12815,1140,Objets pop culture,50,Accessoires gaming,0.8141482036139367,False,1140,Objets pop culture,0.90588164,True,2,Unknown_2,0.48921188721931635,False,weighted,False,image,False
12816,50,Accessoires gaming,50,Accessoires gaming,0.8478684254162084,True,50,Accessoires gaming,0.62587273,True,2,Unknown_2,0.7590701596541745,False,weighted,True,text,False
12817,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9963668977052753,True,2583,Piscine et accessoires,0.86997765,True,23,Unknown_23,0.9458112177151909,False,weighted,True,text,False
12818,1160,Cartes de jeux,1160,Cartes de jeux,0.9995411399661834,True,1160,Cartes de jeux,0.99797267,True,5,Unknown_5,0.9989137687480053,False,weighted,True,text,False
12819,1140,Objets pop culture,1140,Objets pop culture,0.9715456335136454,True,1140,Objets pop culture,0.8958436,True,4,Unknown_4,0.941264842056582,False,weighted,True,text,False
12820,1320,Puériculture,1320,Puériculture,0.933470041827633,True,1280,Jouets enfant,0.6034178,False,12,Unknown_12,0.6892153389908516,False,weighted,False,text,False
12821,2403,Lots livres et magazines,2403,Lots livres et magazines,0.8137893870687507,True,2403,Lots livres et magazines,0.7995265,True,19,Unknown_19,0.8080842313299192,False,weighted,True,text,False
12822,1920,Linge de maison,1920,Linge de maison,0.9606732822579127,True,1920,Linge de maison,0.99576086,True,14,Unknown_14,0.9747083125783194,False,weighted,True,image,False
12823,2705,Livres neufs,2705,Livres neufs,0.9154963533995363,True,2705,Livres neufs,0.76966125,True,25,Unknown_25,0.8571623290132172,False,weighted,True,text,False
12824,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9958558174657196,True,2522,Fournitures papeterie,0.98221487,True,21,Unknown_21,0.9903994436673742,False,weighted,True,text,False
12825,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9939183949133436,True,2403,Lots livres et magazines,0.63259137,True,19,Unknown_19,0.8493875955760883,False,weighted,True,text,False
12826,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9996104038889762,True,2583,Piscine et accessoires,0.35417217,True,23,Unknown_23,0.7414351133784983,False,weighted,True,text,False
12827,50,Accessoires gaming,2522,Fournitures papeterie,0.5792156885189343,False,1940,Épicerie,0.620287,False,15,Unknown_15,0.3854890192251892,False,weighted,False,image,False
12828,2060,Décoration,2060,Décoration,0.981321568035305,True,2060,Décoration,0.9177369,True,16,Unknown_16,0.9558876959939124,False,weighted,True,text,False
12829,2522,Fournitures papeterie,2522,Fournitures papeterie,0.969794945345597,True,2522,Fournitures papeterie,0.6470538,True,21,Unknown_21,0.8406984844364384,False,weighted,True,text,False
12830,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9878086954261093,True,2522,Fournitures papeterie,0.66866857,False,23,Unknown_23,0.6466271041277187,False,weighted,False,text,False
12831,1280,Jouets enfant,1280,Jouets enfant,0.621344202708722,True,1940,Épicerie,0.39917904,False,7,Unknown_7,0.4123841212400918,False,weighted,False,text,False
12832,2220,Animalerie,2220,Animalerie,0.9999438877182104,True,1280,Jouets enfant,0.27886498,False,17,Unknown_17,0.709105015115553,False,weighted,False,text,False
12833,2582,Mobilier et accessoires de jardin,2583,Piscine et accessoires,0.9950681048547274,False,2583,Piscine et accessoires,0.78012186,False,23,Unknown_23,0.9090896259495643,False,weighted,True,text,False
12834,2060,Décoration,2060,Décoration,0.964847657900624,True,2060,Décoration,0.6975373,True,16,Unknown_16,0.8579235099682644,False,weighted,True,text,False
12835,1160,Cartes de jeux,1160,Cartes de jeux,0.9971871723076285,True,2403,Lots livres et magazines,0.7920847,False,5,Unknown_5,0.6445753052437652,False,weighted,False,text,False
12836,2403,Lots livres et magazines,2403,Lots livres et magazines,0.2749147849138581,True,2403,Lots livres et magazines,0.69715035,True,19,Unknown_19,0.4438090227160456,False,weighted,True,image,False
12837,2705,Livres neufs,10,Livres occasion,0.3704984167321659,False,2705,Livres neufs,0.9951184,True,25,Unknown_25,0.5074651483508652,False,weighted,False,image,False
12838,1920,Linge de maison,1920,Linge de maison,0.9875569429159127,True,1920,Linge de maison,0.997789,True,14,Unknown_14,0.9916497877931572,False,weighted,True,image,False
12839,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9979184973421886,True,2522,Fournitures papeterie,0.99580485,True,21,Unknown_21,0.9970730548014161,False,weighted,True,text,False
12840,40,Jeux consoles neuf,2403,Lots livres et magazines,0.384082930015121,False,40,Jeux consoles neuf,0.4407113,True,5,Unknown_5,0.3325127954641545,False,weighted,False,image,False
12841,1300,Modélisme,2280,Journaux et revues occasion,0.4052593842301094,False,1300,Modélisme,0.985168,True,9,Unknown_9,0.6372228285761667,False,weighted,False,image,False
12842,2585,Outillage de jardin,2585,Outillage de jardin,0.916494353404603,True,2585,Outillage de jardin,0.24741025,True,24,Unknown_24,0.648860714609004,False,weighted,True,text,False
12843,2585,Outillage de jardin,2582,Mobilier et accessoires de jardin,0.5881191974472955,False,2582,Mobilier et accessoires de jardin,0.5011199,False,22,Unknown_22,0.553319480156419,False,weighted,True,text,False
12844,1920,Linge de maison,1920,Linge de maison,0.9950860776878528,True,1920,Linge de maison,0.9973375,True,14,Unknown_14,0.9959866665826519,False,weighted,True,image,False
12845,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9997155166587814,True,1281,Jeux enfant,0.22906126,False,21,Unknown_21,0.6354553898824206,False,weighted,False,text,False
12846,1140,Objets pop culture,1140,Objets pop culture,0.8016695954379097,True,2462,Console et Jeux vidéos occasion,0.66088015,False,4,Unknown_4,0.5634753407822046,False,weighted,False,text,False
12847,40,Jeux consoles neuf,40,Jeux consoles neuf,0.4871248537564951,True,40,Jeux consoles neuf,0.26824826,True,1,Unknown_1,0.3995742177524971,False,weighted,True,text,False
12848,1300,Modélisme,1300,Modélisme,0.9996139567015984,True,1300,Modélisme,0.75322646,True,9,Unknown_9,0.901058975512887,False,weighted,True,text,False
12849,2705,Livres neufs,2705,Livres neufs,0.9281109380775544,True,2705,Livres neufs,0.9063638,True,25,Unknown_25,0.9194120829137475,False,weighted,True,text,False
12850,1280,Jouets enfant,1280,Jouets enfant,0.9789775831230162,True,1280,Jouets enfant,0.9748742,True,7,Unknown_7,0.9773362292485045,False,weighted,True,text,False
12851,1920,Linge de maison,1920,Linge de maison,0.9934646193855822,True,1920,Linge de maison,0.9961249,True,14,Unknown_14,0.9945287588044297,False,weighted,True,image,False
12852,2705,Livres neufs,2705,Livres neufs,0.9784649252453874,True,2705,Livres neufs,0.9921411,True,25,Unknown_25,0.9839354121422428,False,weighted,True,image,False
12853,1940,Épicerie,1940,Épicerie,0.9996097914810851,True,1940,Épicerie,0.44406536,True,15,Unknown_15,0.7773920227549002,False,weighted,True,text,False
12854,1920,Linge de maison,1920,Linge de maison,0.9589473940171112,True,1920,Linge de maison,0.9953909,True,14,Unknown_14,0.9735248111031836,False,weighted,True,image,False
12855,2583,Piscine et accessoires,2583,Piscine et accessoires,0.8719264064044164,True,50,Accessoires gaming,0.21295176,False,23,Unknown_23,0.5810903850978855,False,weighted,False,text,False
12856,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9974124193916077,True,2403,Lots livres et magazines,0.30027997,True,19,Unknown_19,0.7185594460802885,False,weighted,True,text,False
12857,1300,Modélisme,1300,Modélisme,0.9977614831116776,True,2583,Piscine et accessoires,0.71520615,False,9,Unknown_9,0.6195497371963846,False,weighted,False,text,False
12858,50,Accessoires gaming,50,Accessoires gaming,0.5463246815810862,True,1280,Jouets enfant,0.14727604,False,2,Unknown_2,0.36919278656901494,False,weighted,False,text,False
12859,1280,Jouets enfant,1280,Jouets enfant,0.839266397517394,True,1140,Objets pop culture,0.23050748,False,7,Unknown_7,0.5272919922092384,False,weighted,False,text,False
12860,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.8447522449655158,True,2280,Journaux et revues occasion,0.30197322,True,18,Unknown_18,0.6276406364537968,False,weighted,True,text,False
12861,2060,Décoration,2060,Décoration,0.9706305244841855,True,2060,Décoration,0.5210771,True,16,Unknown_16,0.7908091562556434,False,weighted,True,text,False
12862,2585,Outillage de jardin,2583,Piscine et accessoires,0.9997480129373791,False,2585,Outillage de jardin,0.17905352,True,23,Unknown_23,0.6127241253583265,False,weighted,False,text,False
12863,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.5632722680964,True,2280,Journaux et revues occasion,0.9779024,True,18,Unknown_18,0.7291243258236603,False,weighted,True,image,False
12864,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9959235328538465,True,1560,Mobilier,0.31437412,False,23,Unknown_23,0.6681959577264337,False,weighted,False,text,False
12865,1560,Mobilier,1560,Mobilier,0.9259106224949032,True,2582,Mobilier et accessoires de jardin,0.49387476,False,13,Unknown_13,0.612888928870849,False,weighted,False,text,False
12866,2220,Animalerie,2220,Animalerie,0.9752402217238535,True,2060,Décoration,0.6539886,False,17,Unknown_17,0.5981584691509241,False,weighted,False,text,False
12867,2585,Outillage de jardin,2585,Outillage de jardin,0.9784483171681476,True,2585,Outillage de jardin,0.65508187,True,24,Unknown_24,0.8491017375695653,False,weighted,True,text,False
12868,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9944556226201774,True,2522,Fournitures papeterie,0.97295344,True,21,Unknown_21,0.9858547490756464,False,weighted,True,text,False
12869,2403,Lots livres et magazines,2403,Lots livres et magazines,0.639432410620384,True,10,Livres occasion,0.5439818,False,19,Unknown_19,0.43387581197782316,False,weighted,False,text,False
12870,1920,Linge de maison,1920,Linge de maison,0.9531205674122333,True,1920,Linge de maison,0.99619895,True,14,Unknown_14,0.9703519213265513,False,weighted,True,image,False
12871,2060,Décoration,2585,Outillage de jardin,0.7972728187353237,False,1300,Modélisme,0.6758054,False,24,Unknown_24,0.5280915185517563,False,weighted,False,text,False
12872,2582,Mobilier et accessoires de jardin,1320,Puériculture,0.22051388345983786,False,2583,Piscine et accessoires,0.5053031,False,23,Unknown_23,0.22338750893063336,False,weighted,False,image,False
12873,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999997654833718,True,2583,Piscine et accessoires,0.988518,True,23,Unknown_23,0.9954070591496422,False,weighted,True,text,False
12874,1281,Jeux enfant,1281,Jeux enfant,0.9475986748525385,True,1281,Jeux enfant,0.5626435,True,8,Unknown_8,0.7936166131251384,False,weighted,True,text,False
12875,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.5044189662650421,True,2280,Journaux et revues occasion,0.64268154,True,18,Unknown_18,0.5597240073034284,False,weighted,True,image,False
12876,1560,Mobilier,1560,Mobilier,0.9937608719925186,True,1560,Mobilier,0.95903456,True,13,Unknown_13,0.9798703480398715,False,weighted,True,text,False
12877,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9718030331313936,True,2280,Journaux et revues occasion,0.9729681,True,18,Unknown_18,0.9722690664398865,False,weighted,True,image,False
12878,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9943350758312587,True,2583,Piscine et accessoires,0.9783981,True,23,Unknown_23,0.9879602853154208,False,weighted,True,text,False
12879,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9739504293568543,True,2583,Piscine et accessoires,0.9765608,True,23,Unknown_23,0.9749945721606976,False,weighted,True,image,False
12880,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999818981745183,True,2583,Piscine et accessoires,0.9878252,True,23,Unknown_23,0.9951192367707693,False,weighted,True,text,False
12881,1300,Modélisme,1300,Modélisme,0.9873906260980829,True,40,Jeux consoles neuf,0.29564393,False,9,Unknown_9,0.7003110713513889,False,weighted,False,text,False
12882,1281,Jeux enfant,1281,Jeux enfant,0.9340609107000893,True,2060,Décoration,0.14889096,False,8,Unknown_8,0.5724147032846967,False,weighted,False,text,False
12883,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9976826446111307,True,2583,Piscine et accessoires,0.91374224,True,23,Unknown_23,0.9641064904245916,False,weighted,True,text,False
12884,2060,Décoration,2060,Décoration,0.8504592830415131,True,1302,Jeux et accessoires de plein air,0.3513595,False,16,Unknown_16,0.6503048661038614,False,weighted,False,text,False
12885,1280,Jouets enfant,1280,Jouets enfant,0.8692027271489766,True,1280,Jouets enfant,0.5765597,True,7,Unknown_7,0.7521455222785751,False,weighted,True,text,False
12886,1280,Jouets enfant,1280,Jouets enfant,0.9455616794793963,True,1140,Objets pop culture,0.6184887,False,7,Unknown_7,0.6888875602346157,False,weighted,False,text,False
12887,2585,Outillage de jardin,2585,Outillage de jardin,0.976396314357753,True,2585,Outillage de jardin,0.5573522,True,24,Unknown_24,0.8087786656946154,False,weighted,True,text,False
12888,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.999131515088171,True,2905,Jeux PC en téléchargement,0.83367825,True,26,Unknown_26,0.932950207270676,False,weighted,True,text,False
12889,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.4732541009073022,True,2280,Journaux et revues occasion,0.92771983,True,18,Unknown_18,0.6420554300523912,False,weighted,True,image,False
12890,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9983964554167502,True,2585,Outillage de jardin,0.7795016,False,23,Unknown_23,0.6562887566802926,False,weighted,False,text,False
12891,1160,Cartes de jeux,1160,Cartes de jeux,0.9605269611257428,True,1160,Cartes de jeux,0.7701281,True,5,Unknown_5,0.8843674051987,False,weighted,True,text,False
12892,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9924996330987387,True,2583,Piscine et accessoires,0.40891477,True,23,Unknown_23,0.7590656986624582,False,weighted,True,text,False
12893,2583,Piscine et accessoires,2583,Piscine et accessoires,0.992787162554195,True,2585,Outillage de jardin,0.34292853,False,23,Unknown_23,0.6171102461021724,False,weighted,False,text,False
12894,10,Livres occasion,10,Livres occasion,0.7420528219790731,True,10,Livres occasion,0.9969471,True,0,Unknown_0,0.8440105489880725,False,weighted,True,image,False
12895,1920,Linge de maison,1920,Linge de maison,0.9835253918718845,True,1920,Linge de maison,0.9892257,True,14,Unknown_14,0.9858055272431105,False,weighted,True,image,False
12896,1160,Cartes de jeux,1160,Cartes de jeux,0.9994286422215541,True,1160,Cartes de jeux,0.976214,True,5,Unknown_5,0.9901427998711252,False,weighted,True,text,False
12897,2060,Décoration,2060,Décoration,0.9327574735898764,True,2060,Décoration,0.98252296,True,16,Unknown_16,0.9526636699449414,False,weighted,True,image,False
12898,1920,Linge de maison,1920,Linge de maison,0.985498032268086,True,1920,Linge de maison,0.99796116,True,14,Unknown_14,0.9904832847691768,False,weighted,True,image,False
12899,1280,Jouets enfant,1280,Jouets enfant,0.544734608803256,True,1320,Puériculture,0.30003127,False,7,Unknown_7,0.3742764028454206,False,weighted,False,text,False
12900,1281,Jeux enfant,1281,Jeux enfant,0.3315316160779269,True,1281,Jeux enfant,0.74851924,True,8,Unknown_8,0.49832666041022966,False,weighted,True,image,False
12901,1320,Puériculture,1320,Puériculture,0.4052819546140272,True,1320,Puériculture,0.46686774,True,12,Unknown_12,0.32412457147715557,False,weighted,True,image,False
12902,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9877713770286527,True,2582,Mobilier et accessoires de jardin,0.8747312,True,22,Unknown_22,0.9425552934775523,False,weighted,True,text,False
12903,1280,Jouets enfant,1280,Jouets enfant,0.5845690067582093,True,1302,Jeux et accessoires de plein air,0.46612722,False,7,Unknown_7,0.4729853821380593,False,weighted,False,text,False
12904,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9992419769090874,True,1302,Jeux et accessoires de plein air,0.702262,True,11,Unknown_11,0.8804499858452358,False,weighted,True,text,False
12905,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9344174766378242,True,2403,Lots livres et magazines,0.703324,True,19,Unknown_19,0.841980087985792,False,weighted,True,text,False
12906,2060,Décoration,2060,Décoration,0.9971361366058521,True,1280,Jouets enfant,0.19565782,False,16,Unknown_16,0.6411054995444496,False,weighted,False,text,False
